REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2016,Women,New Brunswick,0.0,Utilities,Publicly traded corporations
2016,Women,New Brunswick,0.0,Management of companies and enterprises,Publicly traded corporations
2016,Women,New Brunswick,0.0,Distributive trade,Publicly traded corporations
2016,Women,New Brunswick,0.0,Energy,Publicly traded corporations
2016,Women,New Brunswick,0.0,Manufacturing,Publicly traded corporations
2016,Women,New Brunswick,0.0,Construction,Publicly traded corporations
2016,Women,New Brunswick,0.0,Other industry,Publicly traded corporations
2016,Women,New Brunswick,0.0,Unclassified industry,Publicly traded corporations
2016,Women,New Brunswick,26.0,Total all industries,Private enterprises
2016,Women,New Brunswick,2.0,Finance,Private enterprises
2016,Women,New Brunswick,0.0,Utilities,Private enterprises
2016,Women,New Brunswick,2.0,Management of companies and enterprises,Private enterprises
2016,Women,New Brunswick,0.0,Distributive trade,Private enterprises
2016,Women,New Brunswick,0.0,Energy,Private enterprises
2016,Women,New Brunswick,7.0,Manufacturing,Private enterprises
2016,Women,New Brunswick,5.0,Construction,Private enterprises
2016,Women,New Brunswick,10.0,Other industry,Private enterprises
2016,Women,New Brunswick,0.0,Unclassified industry,Private enterprises
2016,Women,New Brunswick,0.0,Total all industries,Unclassified enterprises
2016,Women,New Brunswick,0.0,Finance,Unclassified enterprises
2016,Women,New Brunswick,0.0,Utilities,Unclassified enterprises
2016,Women,New Brunswick,0.0,Management of companies and enterprises,Unclassified enterprises
2016,Women,New Brunswick,0.0,Distributive trade,Unclassified enterprises
2016,Women,New Brunswick,0.0,Energy,Unclassified enterprises
2016,Women,New Brunswick,0.0,Manufacturing,Unclassified enterprises
2016,Women,New Brunswick,0.0,Construction,Unclassified enterprises
2016,Women,New Brunswick,0.0,Other industry,Unclassified enterprises
2016,Women,New Brunswick,0.0,Unclassified industry,Unclassified enterprises
2016,Men,New Brunswick,149.0,Total all industries,Total all corporations
2016,Men,New Brunswick,2.0,Finance,Total all corporations
2016,Men,New Brunswick,0.0,Utilities,Total all corporations
2016,Men,New Brunswick,30.0,Management of companies and enterprises,Total all corporations
2016,Men,New Brunswick,9.0,Distributive trade,Total all corporations
2016,Men,New Brunswick,0.0,Energy,Total all corporations
2016,Men,New Brunswick,30.0,Manufacturing,Total all corporations
2016,Men,New Brunswick,11.0,Construction,Total all corporations
2016,Men,New Brunswick,53.0,Other industry,Total all corporations
2016,Men,New Brunswick,14.0,Unclassified industry,Total all corporations
2016,Men,New Brunswick,0.0,Total all industries,Government business entities
2016,Men,New Brunswick,0.0,Finance,Government business entities
2016,Men,New Brunswick,0.0,Utilities,Government business entities
2016,Men,New Brunswick,0.0,Management of companies and enterprises,Government business entities
2016,Men,New Brunswick,0.0,Distributive trade,Government business entities
2016,Men,New Brunswick,0.0,Energy,Government business entities
2016,Men,New Brunswick,0.0,Manufacturing,Government business entities
2016,Men,New Brunswick,0.0,Construction,Government business entities
2016,Men,New Brunswick,0.0,Other industry,Government business entities
2016,Men,New Brunswick,0.0,Unclassified industry,Government business entities
2016,Men,New Brunswick,0.0,Total all industries,Publicly traded corporations
2016,Men,New Brunswick,0.0,Finance,Publicly traded corporations
2016,Men,New Brunswick,0.0,Utilities,Publicly traded corporations
2016,Men,New Brunswick,0.0,Management of companies and enterprises,Publicly traded corporations
2016,Men,New Brunswick,0.0,Distributive trade,Publicly traded corporations
2016,Men,New Brunswick,0.0,Energy,Publicly traded corporations
2016,Men,New Brunswick,0.0,Manufacturing,Publicly traded corporations
2016,Men,New Brunswick,0.0,Construction,Publicly traded corporations
2016,Men,New Brunswick,0.0,Other industry,Publicly traded corporations
2016,Men,New Brunswick,0.0,Unclassified industry,Publicly traded corporations
2016,Men,New Brunswick,149.0,Total all industries,Private enterprises
2016,Men,New Brunswick,2.0,Finance,Private enterprises
2016,Men,New Brunswick,0.0,Utilities,Private enterprises
2016,Men,New Brunswick,30.0,Management of companies and enterprises,Private enterprises
2016,Men,New Brunswick,9.0,Distributive trade,Private enterprises
2016,Men,New Brunswick,0.0,Energy,Private enterprises
2016,Men,New Brunswick,30.0,Manufacturing,Private enterprises
2016,Men,New Brunswick,11.0,Construction,Private enterprises
2016,Men,New Brunswick,53.0,Other industry,Private enterprises
2016,Men,New Brunswick,14.0,Unclassified industry,Private enterprises
2016,Men,New Brunswick,0.0,Total all industries,Unclassified enterprises
2016,Men,New Brunswick,0.0,Finance,Unclassified enterprises
2016,Men,New Brunswick,0.0,Utilities,Unclassified enterprises
2016,Men,New Brunswick,0.0,Management of companies and enterprises,Unclassified enterprises
2016,Men,New Brunswick,0.0,Distributive trade,Unclassified enterprises
2016,Men,New Brunswick,0.0,Energy,Unclassified enterprises
2016,Men,New Brunswick,0.0,Manufacturing,Unclassified enterprises
2016,Men,New Brunswick,0.0,Construction,Unclassified enterprises
2016,Men,New Brunswick,0.0,Other industry,Unclassified enterprises
2016,Men,New Brunswick,0.0,Unclassified industry,Unclassified enterprises
2016,Women,Quebec,964.0,Total all industries,Total all corporations
2016,Women,Quebec,299.0,Finance,Total all corporations
2016,Women,Quebec,12.0,Utilities,Total all corporations
2016,Women,Quebec,166.0,Management of companies and enterprises,Total all corporations
2016,Women,Quebec,34.0,Distributive trade,Total all corporations
2016,Women,Quebec,17.0,Energy,Total all corporations
2016,Women,Quebec,50.0,Manufacturing,Total all corporations
2016,Women,Quebec,2.0,Construction,Total all corporations
2016,Women,Quebec,348.0,Other industry,Total all corporations
2016,Women,Quebec,36.0,Unclassified industry,Total all corporations
2016,Women,Quebec,23.0,Total all industries,Government business entities
2016,Women,Quebec,4.0,Finance,Government business entities
2016,Women,Quebec,0.0,Utilities,Government business entities
2016,Women,Quebec,0.0,Management of companies and enterprises,Government business entities
2016,Women,Quebec,0.0,Distributive trade,Government business entities
2016,Women,Quebec,0.0,Energy,Government business entities
2016,Women,Quebec,0.0,Manufacturing,Government business entities
2016,Women,Quebec,0.0,Construction,Government business entities
2016,Women,Quebec,19.0,Other industry,Government business entities
2016,Women,Quebec,0.0,Unclassified industry,Government business entities
2016,Women,Quebec,12.0,Total all industries,Publicly traded corporations
2016,Women,Quebec,5.0,Finance,Publicly traded corporations
2016,Women,Quebec,0.0,Utilities,Publicly traded corporations
2016,Women,Quebec,4.0,Management of companies and enterprises,Publicly traded corporations
2016,Women,Quebec,0.0,Distributive trade,Publicly traded corporations
2016,Women,Quebec,0.0,Energy,Publicly traded corporations
2016,Women,Quebec,0.0,Manufacturing,Publicly traded corporations
2016,Women,Quebec,0.0,Construction,Publicly traded corporations
2016,Women,Quebec,3.0,Other industry,Publicly traded corporations
2016,Women,Quebec,0.0,Unclassified industry,Publicly traded corporations
2016,Women,Quebec,929.0,Total all industries,Private enterprises
2016,Women,Quebec,290.0,Finance,Private enterprises
2016,Women,Quebec,12.0,Utilities,Private enterprises
2016,Women,Quebec,162.0,Management of companies and enterprises,Private enterprises
2016,Women,Quebec,34.0,Distributive trade,Private enterprises
2016,Women,Quebec,17.0,Energy,Private enterprises
2016,Women,Quebec,50.0,Manufacturing,Private enterprises
2016,Women,Quebec,2.0,Construction,Private enterprises
2016,Women,Quebec,326.0,Other industry,Private enterprises
2016,Women,Quebec,36.0,Unclassified industry,Private enterprises
2016,Women,Quebec,0.0,Total all industries,Unclassified enterprises
2016,Women,Quebec,0.0,Finance,Unclassified enterprises
2016,Women,Quebec,0.0,Utilities,Unclassified enterprises
2016,Women,Quebec,0.0,Management of companies and enterprises,Unclassified enterprises
2016,Women,Quebec,0.0,Distributive trade,Unclassified enterprises
2016,Women,Quebec,0.0,Energy,Unclassified enterprises
2016,Women,Quebec,0.0,Manufacturing,Unclassified enterprises
2016,Women,Quebec,0.0,Construction,Unclassified enterprises
2016,Women,Quebec,0.0,Other industry,Unclassified enterprises
2016,Women,Quebec,0.0,Unclassified industry,Unclassified enterprises
2016,Men,Quebec,1774.0,Total all industries,Total all corporations
2016,Men,Quebec,571.0,Finance,Total all corporations
2016,Men,Quebec,31.0,Utilities,Total all corporations
2016,Men,Quebec,294.0,Management of companies and enterprises,Total all corporations
2016,Men,Quebec,105.0,Distributive trade,Total all corporations
2016,Men,Quebec,36.0,Energy,Total all corporations
2016,Men,Quebec,175.0,Manufacturing,Total all corporations
2016,Men,Quebec,13.0,Construction,Total all corporations
2016,Men,Quebec,517.0,Other industry,Total all corporations
2016,Men,Quebec,32.0,Unclassified industry,Total all corporations
2016,Men,Quebec,11.0,Total all industries,Government business entities
2016,Men,Quebec,0.0,Finance,Government business entities
2016,Men,Quebec,0.0,Utilities,Government business entities
2016,Men,Quebec,0.0,Management of companies and enterprises,Government business entities
2016,Men,Quebec,0.0,Distributive trade,Government business entities
2016,Men,Quebec,0.0,Energy,Government business entities
2016,Men,Quebec,0.0,Manufacturing,Government business entities
2016,Men,Quebec,0.0,Construction,Government business entities
2016,Men,Quebec,11.0,Other industry,Government business entities
2016,Men,Quebec,0.0,Unclassified industry,Government business entities
2016,Men,Quebec,29.0,Total all industries,Publicly traded corporations
2016,Men,Quebec,21.0,Finance,Publicly traded corporations
2016,Men,Quebec,0.0,Utilities,Publicly traded corporations
2016,Men,Quebec,5.0,Management of companies and enterprises,Publicly traded corporations
2016,Men,Quebec,0.0,Distributive trade,Publicly traded corporations
2016,Men,Quebec,0.0,Energy,Publicly traded corporations
2016,Men,Quebec,0.0,Manufacturing,Publicly traded corporations
2016,Men,Quebec,0.0,Construction,Publicly traded corporations
2016,Men,Quebec,3.0,Other industry,Publicly traded corporations
2016,Men,Quebec,0.0,Unclassified industry,Publicly traded corporations
2016,Men,Quebec,1734.0,Total all industries,Private enterprises
2016,Men,Quebec,550.0,Finance,Private enterprises
2016,Men,Quebec,31.0,Utilities,Private enterprises
2016,Men,Quebec,289.0,Management of companies and enterprises,Private enterprises
2016,Men,Quebec,105.0,Distributive trade,Private enterprises
2016,Men,Quebec,36.0,Energy,Private enterprises
2016,Men,Quebec,175.0,Manufacturing,Private enterprises
2016,Men,Quebec,13.0,Construction,Private enterprises
2016,Men,Quebec,503.0,Other industry,Private enterprises
2016,Men,Quebec,32.0,Unclassified industry,Private enterprises
2016,Men,Quebec,0.0,Total all industries,Unclassified enterprises
2016,Men,Quebec,0.0,Finance,Unclassified enterprises
2016,Men,Quebec,0.0,Utilities,Unclassified enterprises
2016,Men,Quebec,0.0,Management of companies and enterprises,Unclassified enterprises
2016,Men,Quebec,0.0,Distributive trade,Unclassified enterprises
2016,Men,Quebec,0.0,Energy,Unclassified enterprises
2016,Men,Quebec,0.0,Manufacturing,Unclassified enterprises
2016,Men,Quebec,0.0,Construction,Unclassified enterprises
2016,Men,Quebec,0.0,Other industry,Unclassified enterprises
2016,Men,Quebec,0.0,Unclassified industry,Unclassified enterprises
2016,Women,Ontario,2021.0,Total all industries,Total all corporations
2016,Women,Ontario,1015.0,Finance,Total all corporations
2016,Women,Ontario,19.0,Utilities,Total all corporations
2016,Women,Ontario,271.0,Management of companies and enterprises,Total all corporations
2016,Women,Ontario,71.0,Distributive trade,Total all corporations
2016,Women,Ontario,19.0,Energy,Total all corporations
2016,Women,Ontario,50.0,Manufacturing,Total all corporations
2016,Women,Ontario,80.0,Construction,Total all corporations
2016,Women,Ontario,363.0,Other industry,Total all corporations
2016,Women,Ontario,133.0,Unclassified industry,Total all corporations
2016,Women,Ontario,1.0,Total all industries,Government business entities
2016,Women,Ontario,0.0,Finance,Government business entities
2016,Women,Ontario,0.0,Utilities,Government business entities
2016,Women,Ontario,0.0,Management of companies and enterprises,Government business entities
2016,Women,Ontario,0.0,Distributive trade,Government business entities
2016,Women,Ontario,0.0,Energy,Government business entities
2016,Women,Ontario,0.0,Manufacturing,Government business entities
2016,Women,Ontario,0.0,Construction,Government business entities
2016,Women,Ontario,1.0,Other industry,Government business entities
2016,Women,Ontario,0.0,Unclassified industry,Government business entities
2016,Women,Ontario,37.0,Total all industries,Publicly traded corporations
2016,Women,Ontario,16.0,Finance,Publicly traded corporations
